Rescue_ID,Date_Caught,Researcher,CaptureSite,ForagingGround,CaptureMethod,Fisher,LandingSite,Species,ReleaseSite,Tag_1,Tag_2,Tag_3,Lost_Tags,T_Number,CCL_cm,CCW_cm,Weight_Kg,Sex,TurtleCharacteristics,Status,Date_Release,Release_Admiss_Notes,SpecialRemarks,PCVNumber,Expenditure
2000_RE_0062,12/23/2000,researcher_17,site_58,creek,net,fisher_757,site_8,species_1,site_116,CC00188,None,NA,NA,NA,38.4,38.8,NA,NA,old tag hole in LRflip tag had been removed-bleeding& 1B-1RLS & 3RLS & 2LLS & 4LLS & 5CS & last RM,NA,NA,NA,NA,NA,NA
2000_RE_0063,12/23/2000,researcher_17,site_106,ocean,net,fisher_1279,not_recorded,species_1,site_110,CC00189,None,NA,NA,NA,42.6,41.4,NA,NA,LRflip fresh large notch wound down to bone& net wounds LF & RF flips& sm B- 5CS,NA,NA,NA,NA,NA,NA
2000_RE_0064,12/28/2000,researcher_17,site_111,creek,net,fisher_837,not_recorded,species_1,site_81,H394,None,NA,NA,NA,43.3,41.3,NA,NA,sm Bs on shell and front flips& 1B and sm cluster left of nose& flaking and ingrowing Bs on 3 & 4 LLS and 3RLS,NA,NA,NA,NA,NA,NA
2001_RE_0001,1/4/2001,researcher_14,site_118,creek,net,fisher_970,site_118,species_1,site_113,NotTagged_0049,None,NA,NA,NA,39.3,38.5,NA,NA,Slight damage to left flipper& superficial on middle,NA,NA,NA,NA,NA,NA
2001_RE_0002,1/5/2001,researcher_17,site_20,ocean,longline,fisher_687,site_8,species_1,site_82,CC00192,None,NA,NA,NA,43.2,43.2,NA,NA,Left shoulder serious wound due to hook removal&cut to the bone; irregular scutes 6CS& 5LLS& 4RLS,NA,NA,NA,NA,NA,NA
2001_RE_0003,1/15/2001,researcher_5,site_118,creek,net,fisher_970,site_118,species_1,site_95,NotTagged_0050,None,NA,NA,NA,47.6,43.6,NA,NA,notch RF flipper;damage LR flipper,NA,NA,NA,NA,NA,NA
2001_RE_0004,1/20/2001,researcher_5,site_118,creek,net,fisher_970,site_118,species_1,site_67,NotTagged_0051,None,NA,NA,NA,69.9,67.8,NA,NA,notch 1LLS; slight damage to LF flip; v.sm Bs on L&R R flips,NA,NA,NA,NA,NA,NA
2001_RE_0005,1/21/2001,researcher_5,site_123,ocean,net,fisher_970,site_118,species_1,site_81,NotTagged_0052,None,NA,NA,NA,36,36.4,NA,NA,2Bs between 2&3 RLS; LF flip notched; sm Bs L&R R flips,NA,NA,NA,NA,NA,NA
2001_RE_0006,1/22/2001,researcher_5,site_58,creek,net,fisher_303,site_8,species_1,site_95,Y410,None,NA,NA,NA,52.9,49.1,NA,NA,B 1LLS; notch RF flip,NA,NA,NA,NA,NA,NA
2001_RE_0007,2/9/2001,researcher_17,site_104,ocean,speargun,fisher_1383,site_104,species_2,site_81,NotTagged_0053,None,NA,NA,NA,33.4,32.9,NA,NA,both eyes swollen& right eye looks like point of spearing& beak also damaged& was carried by the neck with rope& turtle v.weak,NA,NA,NA,NA,NA,NA
2001_RE_0008,2/12/2001,researcher_17,site_120,ocean,net,fisher_1122,site_120,species_2,site_81,NotTagged_0054,None,NA,NA,NA,32.6,29.9,NA,NA,much algae& top scute quite elevated & brittle,NA,NA,NA,NA,NA,NA
2001_RE_0009,2/13/2001,researcher_17,site_13,ocean,net,fisher_46,site_120,species_2,site_81,CC00193,None,NA,NA,NA,39.4,37.3,NA,NA,a lot of algae all over; pink & calcerous algae at rear,NA,NA,NA,NA,NA,NA
2001_RE_0010,2/15/2001,researcher_5,site_120,ocean,net,fisher_46,site_120,species_2,site_81,NotTagged_0055,None,NA,NA,NA,34.2,32,NA,NA,clean,NA,NA,NA,NA,NA,NA
2001_RE_0011,2/16/2001,researcher_17,site_33,creek,net,fisher_419,site_15,species_1,site_15,CC00194,None,NA,NA,NA,44.9,43.8,NA,NA,clean shell,NA,NA,NA,NA,NA,NA
2001_RE_0012,2/17/2001,researcher_17,site_58,creek,net,fisher_1176,site_8,species_1,site_81,W437,None,NA,NA,NA,34.2,32.4,NA,NA,old propellor injuries to 1CS& 4CS& 3LLS; sm Bs down central scutes +left marginals; 2Bs on nose& 1 on head& 1 on right cheek; inside LFFsmall notch wound; Bs under front flippers; 3CS flaking,NA,NA,NA,NA,NA,NA
2001_RE_0013,2/21/2001,researcher_17,site_58,creek,net,fisher_740,site_8,species_1,site_116,W437,None,NA,NA,NA,34.2,32.4,NA,NA,old propellor injuries to 1CS& 4CS& 3LLS; sm Bs down central scutes +left marginals; 2Bs on nose& 1 on head& 1 on right cheek; inside LFFsmall notch wound; Bs under front flippers; 3CS flaking,NA,NA,NA,NA,NA,NA
2001_RE_0014,2/21/2001,researcher_17,site_58,creek,net,fisher_1383,site_8,species_1,site_81,W436,None,NA,NA,NA,42.2,40.7,NA,NA,Ca deposit on shell,NA,NA,NA,NA,NA,NA
2001_RE_0015,2/24/2001,researcher_17,site_33,creek,net,fisher_856,site_8,species_2,site_81,W445,None,NA,NA,NA,32.7,32.5,NA,NA,10 b's on left marginals& 12 b's on 1LLS& 4 b's 2LLS& 2 b's 3LLS& 10 b's 1RLS& 4 b's 2CS& 2 b's 3CS& 2 b's C marginal& 2 b's right marginal& 2 b's on head& 1 b r/flipper& flaking 1CS& covered in algae; underside covered in Bs& especialy heavy around margi,NA,NA,NA,NA,NA,NA
2001_RE_0016,2/27/2001,researcher_17,site_58,creek,net,fisher_22,site_33,species_1,site_81,W443,None,NA,NA,NA,37.2,37.5,NA,NA,small barnacle on shell +front flippers,NA,NA,NA,NA,NA,NA
2001_RE_0017,2/27/2001,researcher_17,site_58,creek,net,fisher_22,site_33,species_1,site_81,CC00198,W444,NA,NA,NA,70.6,65.1,NA,NA,b's 3C scute& b's 4C scute& b's right margs& mutation - 6C scutes (4 small b's)& small barn on front flip; left rear flip - cut on trailing edge& +1/2 norm size.,NA,NA,NA,NA,NA,NA
2001_RE_0018,3/3/2001,researcher_17,site_33,creek,net,fisher_337,site_33,species_1,site_81,W440,None,NA,NA,NA,68.6,63.7,NA,NA,r rear flipper - piece missing; little bleeding from rear marg,NA,NA,NA,NA,NA,NA
2001_RE_0019,3/4/2001,researcher_17,site_58,creek,net,fisher_989,site_118,species_2,site_81,W442,None,NA,NA,NA,35.7,31.7,NA,NA,shell covered in algae& 5CS is uplifted a bit,NA,NA,NA,NA,NA,NA
2001_RE_0020,3/5/2001,researcher_17,site_33,creek,net,fisher_151,site_8,species_1,site_81,KE0339,W446,NA,NA,NA,46.2,44.9,NA,NA,small chip out of supracaudals& a few tiny b's on left marginals& 2 b's 4CS& a few small b's on head,NA,NA,NA,NA,NA,NA
2001_RE_0021,3/17/2001,researcher_17,site_111,creek,longline,fisher_149,site_58,species_1,site_81,W439,None,NA,NA,NA,49.4,46.3,NA,NA,small wound under r/flipper front from hook removal,NA,NA,NA,NA,NA,NA
2001_RE_0022,3/18/2001,researcher_17,site_33,creek,longline,fisher_324,site_58,species_1,site_81,W438,None,NA,NA,NA,39.4,41,NA,NA,4 small b's on 1CS,NA,NA,NA,NA,NA,NA
2001_RE_0023,3/19/2001,researcher_17,site_58,creek,net,fisher_1407,site_8,species_1,site_81,NotTagged_0056,None,NA,NA,NA,42.2,42.4,NA,NA,1/2 of RR flipper is missing,NA,NA,NA,NA,NA,NA
2001_RE_0024,3/20/2001,researcher_17,site_8,creek,net,fisher_740,site_8,species_1,site_81,Y410,None,NA,NA,NA,55.5,51.2,NA,NA,wounds around end of front left +right flippers +around right eye.  Very slight wounds. Some peeling of scales at flipper tips.  A little blood caused by the net,NA,NA,NA,NA,NA,NA
2001_RE_0025,3/22/2001,researcher_17,site_110,creek,net,fisher_617,site_8,species_1,site_81,NotTagged_0057,None,NA,NA,NA,41.4,39.1,NA,NA,right +left back flipper small b's& v. small b's on the carapace +on head +front flippers& between 4 +5 CS slight indentation& few small b's on underside,NA,NA,NA,NA,NA,NA
2001_RE_0026,3/26/2001,researcher_17,site_33,creek,net,fisher_415,site_15,species_2,site_106,W441,None,NA,NA,NA,39.3,37.8,NA,NA,green purple algae on shell& especially rear +lateral scutes +marginals& small b's on rear flippers +neck area; pinky skin colour on underside of rear flips +tail areas,NA,NA,NA,NA,NA,NA
2001_RE_0027,3/29/2001,researcher_17,site_33,creek,net,fisher_789,site_58,species_2,site_81,NotTagged_0058,None,NA,NA,NA,20.2,17.8,NA,NA,clean shell& a little algae on marginals +laterals,NA,NA,NA,NA,NA,NA
2001_RE_0028,3/29/2001,researcher_17,site_120,ocean,net,fisher_1127,site_120,species_2,site_81,CC0064,None,NA,NA,NA,40.2,37.1,NA,NA,shell covered with green purple algae& especially marginals +rear of shell& a little calcerous covering& neck +flippers covered in a lot of small b's,NA,NA,NA,NA,NA,NA
2001_RE_0029,4/2/2001,researcher_17,site_110,creek,net,fisher_1272,site_8,species_1,site_81,CC00065,None,NA,NA,NA,43.8,40.9,NA,NA,small b's on 3rd +5th CS& superficial damage to 2nd +3rd RLS (chipping)& 3b's on right side of beak& a little chipping at rear marginals,NA,NA,NA,NA,NA,NA
2001_RE_0030,4/2/2001,researcher_17,site_33,creek,net,fisher_610,not_recorded,species_1,site_81,CC00066,None,NA,NA,NA,42.1,41.3,NA,NA,b's on 1 +2 CS& b on 5CS +4 RLS +4LLS& b on supracaudels +R marginals& 3 b's on head +1 RF flipper& a little bleeding on LF flipper,NA,NA,NA,NA,NA,NA
2001_RE_0031,4/2/2001,researcher_17,site_110,creek,net,fisher_171,site_110,species_1,site_110,KA421,None,NA,NA,NA,60.9,56.3,NA,NA,small chip on right supracaudal,NA,NA,NA,NA,NA,NA
2001_RE_0032,4/2/2001,researcher_17,site_110,creek,net,fisher_1269,site_110,species_1,site_110,KA423,None,NA,NA,NA,41.3,39.1,NA,NA,a few small b's dispersed over shell& head - quite a few b's,NA,NA,NA,NA,NA,NA
2001_RE_0033,4/3/2001,researcher_17,site_33,creek,net,fisher_236,site_8,species_1,site_81,KA426,None,NA,NA,NA,44.8,43.2,NA,NA,old propellor damage to shell +left rear flipper from 2nd lateral down& chipped left marginals& right supracaudal is off& left supra. loose& shell damage superficial& small b's in damaged area; left rear has small hole in center of flipper,NA,NA,NA,NA,NA,NA
2001_RE_0034,4/5/2001,researcher_17,site_33,creek,net,fisher_1112,site_8,species_1,not_recorded,NotTagged_0059,None,NA,NA,NA,36.3,34.4,NA,NA,1CS is divided in 2 near nuchal& few small b's on 2LLS +4LLS +3CS& 1 small b on R supra.& a small b at back of head near neck,NA,NA,NA,NA,NA,NA
2001_RE_0035,4/8/2001,researcher_17,site_118,creek,net,fisher_989,site_118,species_1,site_81,CC00067,None,NA,NA,NA,52.2,49.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001_RE_0036,4/12/2001,researcher_17,site_33,creek,net,fisher_1004,site_8,species_1,site_81,CC00068,None,NA,NA,NA,46.2,44.3,NA,NA,left front flipper has old tag mark before first scale - ripped through; 2nd LLS is flaking& all scutes are flaking& 1LLS large b& 3LLS has 3 large b's +clusters& 2RLS has 4 large b's +clusters& supracaudals damaged -slight bleeding&,NA,NA,NA,NA,NA,NA
2001_RE_0037,4/18/2001,researcher_17,site_33,creek,net,fisher_235,site_8,species_1,site_81,CC00071,None,NA,NA,NA,43.5,42,NA,NA,small b on RHS of beak& end of left front flipper torn +bleeding,NA,NA,NA,NA,NA,NA
2001_RE_0038,4/23/2001,researcher_17,site_33,creek,net,fisher_1165,not_recorded,species_1,site_81,CC00084,None,NA,NA,NA,45,42.5,NA,NA,1st CS has damage& 3rd RLS has damage& front flippers have no points& brown clean shell,NA,NA,NA,NA,NA,NA
2001_RE_0039,4/28/2001,researcher_17,site_8,creek,net,fisher_1167,site_8,species_1,site_81,CC00186,None,NA,NA,NA,53.2,50,NA,NA,slight notch in L rear flipper& b on 5th CS& flaking on 2nd LLS& right front flipper is rectangular shaped& left front flipper has few wounds& bulbous eyes,NA,NA,NA,NA,NA,NA
2001_RE_0040,5/1/2001,researcher_17,site_58,creek,net,fisher_560,site_58,species_1,site_81,CC00088,None,NA,NA,NA,48.3,46.4,NA,NA,couple of tiny b's on 1st +2nd central scute& 2nd left leteral& 4th right lateral scute& left +right side of head& few on left flipper +end of right flipper,NA,NA,NA,NA,NA,NA
2001_RE_0041,5/1/2001,researcher_17,site_58,creek,net,fisher_560,site_58,species_1,site_81,CC00087,None,NA,NA,NA,44.2,42,NA,NA,a lot of small b's at joint of 1st& 4th& +5th marginals to lateral on left& small b's on 1st LRS& small b's on 1st& 2nd& 3rd& +4th CS& small b's on right front flipper& small b's on head +beak& plastro covered in clusters of small b's,NA,NA,NA,NA,NA,NA
2001_RE_0042,5/5/2001,researcher_17,site_58,creek,net,fisher_560,site_58,species_1,site_81,CC00091,None,NA,NA,NA,44,44.1,NA,NA,crack in 3LLS& few tiny embedded b's in shell +rear flippers& little bleeding on right front flipper& left front tapered,NA,NA,NA,NA,NA,NA
2001_RE_0043,5/6/2001,researcher_17,site_120,ocean,collected floater,fisher_413,site_120,species_2,site_113,NotTagged_0060,None,NA,NA,NA,4.5,4.1,NA,NA,weak& lethargic& little emaciated neck +flipps& umbilical soft....>.re-energised,NA,NA,released 7 May 2001,NA,NA,NA
2001_RE_0044,5/7/2001,researcher_17,site_33,creek,net,fisher_1004,site_8,species_1,site_81,CC00092,None,NA,NA,NA,44,42.5,NA,NA,few small b's on shell& all flippers +neck& 1st RH marginal  -  couple of small b's,NA,NA,NA,NA,NA,NA
2001_RE_0045,5/10/2001,researcher_17,site_33,creek,collected floater,fisher_340,site_58,species_2,site_19,NotTagged_0061,None,NA,NA,NA,6.8,6.6,NA,NA,covered in algae& not very actice& right front flipper has a chunk missing& seemed fat +healthy,NA,NA,released after being fed,NA,NA,NA
2001_RE_0046,5/12/2001,researcher_17,site_75,ocean,collected floater,fisher_1122,site_120,species_1,site_81,CC00095,None,NA,NA,NA,40.5,39.5,NA,NA,injury right side of head& head is tilted towards injury& injury doesn't seem fresh (speargun),NA,NA,"turtle active, tipped to left, difficulty swimming straight",NA,NA,NA
2001_RE_0047,5/14/2001,researcher_17,site_20,ocean,longline,fisher_1027,site_110,species_1,site_110,CC00097,None,NA,NA,NA,43.5,41.5,NA,NA,1 small b on 4th Central scute& couple of small b's on left side of beak,NA,NA,NA,NA,NA,NA
2001_RE_0048,5/15/2001,researcher_17,site_33,creek,longline,fisher_340,site_110,species_2,site_81,NotTagged_0062,None,NA,NA,NA,23.3,22.6,NA,NA,a lot of b's some very large& most removed,NA,NA,NA,NA,NA,NA
2001_RE_0049,5/19/2001,researcher_17,site_110,creek,net,fisher_653,site_110,species_1,site_110,CC00098,None,NA,NA,NA,40,39.2,NA,NA,1 b 5CS& 1 b R supra.& 1 b 4 LLS,NA,NA,NA,NA,NA,NA
2001_RE_0050,5/20/2001,researcher_6,site_33,creek,longline,fisher_413,site_33,species_2,site_106,NotTagged_0063,None,NA,NA,NA,23,22,NA,NA,covered in small b's,NA,NA,NA,NA,NA,NA
2001_RE_0051,5/24/2001,researcher_17,site_111,creek,net,fisher_509,site_118,species_1,site_113,CC00099,None,NA,NA,NA,46.9,43.9,NA,NA,slight damage on both front flippers from net& couple of small b's on carapace,NA,NA,NA,NA,NA,NA
2001_RE_0052,5/26/2001,researcher_17,site_106,creek,longline,fisher_826,site_15,species_1,not_recorded,CC00100,None,NA,NA,NA,56.4,52.1,NA,NA,sm. b's on left +front flipper,NA,NA,NA,NA,NA,NA
2001_RE_0053,5/30/2001,researcher_17,site_58,creek,net,fisher_185,site_118,species_1,site_19,CC00104,None,NA,NA,NA,41.3,38.7,NA,NA,left front flipper has old wound (near shoulder)- Longline cut,NA,NA,NA,NA,NA,NA
2001_RE_0054,5/31/2001,researcher_17,site_118,creek,net,fisher_272,site_118,species_2,site_113,CC00105,None,NA,NA,NA,36.5,34.4,NA,NA,shell covered in algae& small b's on rear flippers& a lot of small b's around the neck,NA,NA,NA,NA,NA,NA
2001_RE_0055,6/4/2001,researcher_17,site_118,creek,not_recorded,fisher_957,site_118,species_2,site_81,NotTagged_0064,None,NA,NA,NA,32,29.4,NA,NA,shell covered with algae,NA,NA,NA,NA,NA,NA
2001_RE_0056,6/8/2001,researcher_17,site_8,creek,net,fisher_877,site_8,species_1,not_recorded,CC00107,None,NA,NA,NA,43,41.5,NA,NA,left front flipper - 4 b's & sm. ones& b on 3RLS& right front flipper has small bs& 4 b's on left prefrontal& 1 b on left side of beak; LFF cut wound thrid way in from end at top of flipp& dry scaling enar wound& quite recent,NA,NA,NA,NA,NA,NA
2001_RE_0057,6/12/2001,researcher_14,site_33,creek,not_recorded,fisher_1107,site_58,species_1,site_81,NotTagged_0065,None,NA,NA,NA,45.3,45.5,NA,NA,left right flipper has anotch,NA,NA,NA,NA,NA,NA
2001_RE_0058,6/14/2001,researcher_17,site_23,ocean,net,fisher_1069,site_13,species_2,site_81,NotTagged_0066,None,NA,NA,NA,9.4,8.7,NA,NA,stump of left front flipper& carapace +Plast. covered with fine mesh coral,NA,NA,NA,NA,NA,NA
2001_RE_0059,6/14/2001,researcher_14,site_58,creek,net,fisher_437,site_58,species_1,not_recorded,KA426,None,NA,NA,NA,43.3,43.9,NA,NA,rear carapace - severely chipped& outer scutes- 1 b on tail end of 5th costal& 1 cm& shell appearance-chipped& 6 scutes from rear L marginals -severe chipped& 2nd LLS old b wound,NA,NA,released 15 June 2001,NA,NA,NA
2001_RE_0060,6/15/2001,researcher_14,site_111,creek,net,fisher_272,site_118,species_1,site_113,NotTagged_0067,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001_RE_0061,6/15/2001,researcher_14,site_122,creek,net,fisher_957,site_118,species_1,site_113,NotTagged_0068,None,NA,NA,NA,42.2,41.7,NA,NA,sratches on carapace& 3rd RL = straight cut,NA,NA,NA,NA,NA,NA
2001_RE_0062,6/16/2001,researcher_14,site_118,creek,net,fisher_1250,site_118,species_2,site_113,NotTagged_0069,None,NA,NA,NA,32,29.4,NA,NA,a lot of algae & pink algae& small nick on neck,NA,NA,NA,NA,NA,NA
2001_RE_0063,6/16/2001,researcher_17,site_118,creek,not_recorded,fisher_1383,site_118,species_2,site_19,NotTagged_0070,None,NA,NA,NA,32.1,29.7,NA,NA,covered in green algae& small dent on center of head& 4 small calcerous marks left side of carapace,NA,NA,NA,NA,NA,NA
2001_RE_0064,6/19/2001,researcher_17,site_110,creek,not_recorded,fisher_990,not_recorded,species_1,site_81,301,None,NA,NA,NA,41.3,41.2,NA,NA,"left front flipper -""W"" shape at end& lots of small b's on neck & rear flippers& & few on shell & front flippers& right supracardal has chip",NA,NA,NA,NA,NA,NA
2001_RE_0065,6/19/2001,researcher_17,site_33,creek,net,fisher_1248,site_110,species_1,not_recorded,KE0302,None,NA,NA,NA,44.6,46.9,NA,NA,right front flipper outside 1/2 way down old wound 2 inche square section& nail lifted up off flipper,NA,NA,NA,NA,NA,NA
2001_RE_0066,6/20/2001,researcher_17,site_111,creek,net,fisher_98,site_8,species_2,site_81,W445,None,NA,NA,NA,38.2,40,NA,NA,carapace covered in b's&1st& 2nd& 3rd CS; 2nd& 3rd left LS; 1st& 2nd& 3rd& 4th right LS - 1st right LS b's under scute-damaging& lifting of algae covering; right front flipper has b's at end; left & right rear flippers  has few b's; left supracaudal damag,NA,NA,NA,NA,NA,NA
2001_RE_0067,6/21/2001,researcher_17,site_120,ocean,collected floater,fisher_124,site_120,species_2,site_81,NotTagged_0071,None,NA,NA,NA,6.1,6.4,NA,NA,fine coral mesh on shell & plastron,NA,NA,NA,NA,NA,NA
2001_RE_0068,6/21/2001,researcher_17,site_122,creek,net,fisher_627,site_118,species_2,site_113,KE0303,None,NA,NA,NA,32.8,30.1,NA,NA,small white mark on the crown of head/clean shell/no algae,NA,NA,NA,NA,NA,NA
2001_RE_0069,6/21/2001,researcher_17,site_58,creek,net,fisher_560,site_58,species_1,site_81,CC00189,None,NA,NA,NA,45.5,44.1,NA,NA,left rear flipper chunk out of it& tag almost pulled thru flip,NA,NA,NA,NA,NA,NA
2001_RE_0070,6/24/2001,researcher_17,site_33,creek,net,fisher_1231,site_110,species_1,site_110,KE0314,None,NA,NA,NA,40.2,37.5,NA,NA,1 or 2 small b's on carapace& slight damage to 3 CS,NA,NA,NA,NA,NA,NA
2001_RE_0071,6/26/2001,researcher_17,site_120,ocean,collected floater,fisher_53,site_120,species_2,site_113,NotTagged_0073,None,NA,NA,NA,4.3,4.2,NA,NA,recently hatched& depressed carapace,NA,NA,NA,NA,NA,NA
2001_RE_0072,6/26/2001,researcher_17,site_120,ocean,collected floater,fisher_53,site_120,species_2,site_113,NotTagged_0072,None,NA,NA,NA,4.7,4.4,NA,NA,recently hatched,NA,NA,NA,NA,NA,NA
2001_RE_0073,6/26/2001,researcher_17,site_33,creek,net,fisher_1292,site_110,species_2,site_81,NotTagged_0074,None,NA,NA,NA,24.5,23.2,NA,NA,many b's on 1st & 2nd CS& 1st RL& 1st few marginal& on head& +few on front flippers.  3rd L marginal from back is weak from b damage& plast. +underside rear flipper covered in b's; underside of left& right & rear marginals have algae,NA,NA,NA,NA,NA,NA
2001_RE_0074,6/27/2001,researcher_5,site_7,ocean,not_recorded,fisher_448,site_120,species_2,site_113,NotTagged_0076,None,NA,NA,NA,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001_RE_0075,6/27/2001,researcher_5,site_6,ocean,not_recorded,fisher_3,site_120,species_2,site_113,NotTagged_0075,None,NA,NA,NA,4.5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001_RE_0076,6/28/2001,researcher_14,site_58,creek,net,fisher_208,site_58,species_1,not_recorded,CC00108,None,NA,NA,NA,40.8,40,NA,NA,b's on rear scutes& right lateral has small slit about 1 cm& small b's around the neck& 4 b's down central Longline& some algaes on left lateral scutes& some algae on cntral scutes,NA,NA,NA,NA,NA,NA
2001_RE_0077,6/28/2001,researcher_14,site_20,ocean,net,fisher_1200,site_118,species_1,site_80,CC00112,None,NA,NA,NA,43,40,NA,NA,small b's around neck& 2nd +3rd RL chipped,NA,NA,NA,NA,NA,NA
2001_RE_0078,6/28/2001,researcher_14,site_7,ocean,collected floater,fisher_511,site_120,species_2,not_recorded,NotTagged_0077,None,NA,NA,NA,4.5,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001_RE_0079,6/29/2001,researcher_14,site_13,ocean,collected floater,fisher_96,site_120,species_1,not_recorded,NotTagged_0078,None,NA,NA,NA,37,37.5,NA,NA,round mark on bottom right marginal,NA,NA,NA,NA,NA,NA
2001_RE_0080,6/29/2001,researcher_14,site_58,creek,net,fisher_557,not_recorded,species_1,not_recorded,CC00109,None,NA,NA,NA,43.7,44,NA,NA,small b's on front flippers +neck& broken b on tip of left flipper& RFF notch out of trailing edge tip& 2 b's 1CS& one on 4th LLS& one b left facial scute,NA,NA,NA,NA,NA,NA
2001_RE_0081,6/29/2001,researcher_5,site_7,ocean,collected floater,fisher_58,site_120,species_2,site_80,NotTagged_0079,None,NA,NA,NA,4.5,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001_RE_0082,6/30/2001,researcher_5,site_13,ocean,not_recorded,fisher_12,site_13,species_2,not_recorded,NotTagged_0080,None,NA,NA,NA,4.5,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001_RE_0083,7/2/2001,researcher_5,site_13,ocean,net,fisher_118,site_13,species_2,not_recorded,NotTagged_0081,None,NA,NA,NA,6.8,6.6,NA,NA,fungal growth-left side of plast.& right side & rear of shell,NA,NA,NA,NA,NA,NA
2001_RE_0084,7/5/2001,researcher_17,site_120,ocean,net,fisher_896,site_120,species_2,site_81,KE0305,None,NA,NA,NA,36.1,34.6,NA,NA,covered in green & calcerous algae& a few small b's on front flippers& end part of LRflipper looks mauled& thickened& few black scales only +jutting nail piece - old wound,NA,NA,NA,NA,NA,NA
2001_RE_0085,7/5/2001,researcher_17,site_58,creek,net,fisher_1247,site_58,species_2,site_6,NotTagged_0082,None,NA,NA,NA,NA,NA,NA,NA,3rd & 4th marginal from back now broken - some slight fresh bleeding& probably caused by net. scraped Bs are now dead& left side of head above eye slight damage/flaked scale from B off,NA,NA,NA,NA,NA,NA
2001_RE_0086,7/12/2001,researcher_17,site_111,creek,net,fisher_93,site_8,species_1,site_109,CC00188,None,NA,NA,NA,42.8,42.9,NA,NA,fresh damage & chipping to supracaudal area& calcerous algae over carapace& flaking of 1LLS& 3LLS& 2RLS& 3RLS,NA,NA,NA,NA,NA,NA
2001_RE_0087,7/13/2001,researcher_17,site_120,ocean,net,fisher_649,site_110,species_1,site_80,KE0310,None,NA,NA,NA,43.4,44,NA,NA,clean,NA,NA,NA,NA,NA,NA
2001_RE_0088,7/13/2001,researcher_17,site_118,creek,net,fisher_181,site_15,species_1,site_19,KE0307,None,NA,NA,NA,42.5,42,NA,NA,superficial scaring to carapace on most scutes& notch out of LFF+LRF; loose projection at edge of RRF,NA,NA,NA,NA,NA,NA
2001_RE_0089,7/15/2001,researcher_17,site_33,creek,net,fisher_798,site_110,species_1,site_116,CC00107,None,NA,NA,NA,43,41.4,NA,NA,1 b 2nd LLS &4th LLS & 13RLS. B's on left front flipper. Some recent bleeding on the notch in left FF in the  algae bleeding& b over left eye& scar between prefrontals.,NA,NA,NA,NA,NA,NA
2001_RE_0090,7/17/2001,researcher_17,site_20,ocean,net,fisher_295,site_118,species_2,site_19,KE0308,None,NA,NA,NA,36.3,34.4,NA,NA,pink calc. algae& green algae to rear of shell,NA,NA,NA,NA,NA,NA
2001_RE_0091,7/18/2001,researcher_17,site_13,ocean,net,fisher_638,site_13,species_1,site_81,KE0311,None,NA,NA,NA,41.3,41.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001_RE_0092,7/19/2001,researcher_17,site_58,creek,uzio,fisher_1118,site_58,species_2,site_95,W445,None,NA,NA,NA,38.2,39,NA,NA,1 b 2LLS& 3 b's 1RLS& 1 b 3RLS& left supra. hanging by a thread from b damage - removed.  1RLS is coming away& new growth underneath; marginals damaged serrations eroded way - caused by b's underneath; covered in green algae at rear; right supracaudal is,NA,NA,NA,NA,NA,NA
