ID,error
2011_RE_0028 x Researcher,0.0
2011_RE_0028 x CaptureSite,0.0
2011_RE_0028 x ForagingGround,0.0
2011_RE_0028 x CaptureMethod,0.0
2011_RE_0028 x Fisher,0.0
2011_RE_0028 x LandingSite,0.0
2011_RE_0028 x Species,0.0
2011_RE_0028 x ReleaseSite,0.0
2011_RE_0028 x Tag_1,0.0
2011_RE_0028 x Tag_2,0.0
2011_RE_0028 x Tag_3,0.0
2011_RE_0028 x Lost_Tags,0.0
2011_RE_0028 x T_Number,0.0
2011_RE_0028 x CCL_cm,0.0
2011_RE_0028 x CCW_cm,0.0
2011_RE_0028 x Weight_Kg,0.0
2011_RE_0028 x Sex,0.0
2011_RE_0028 x TurtleCharacteristics,0.0
2011_RE_0028 x Status,0.0
2011_RE_0028 x Date_Release,0.0
2011_RE_0028 x Release_Admiss_Notes,0.0
2011_RE_0028 x SpecialRemarks,0.0
2011_RE_0028 x PCVNumber,0.0
2011_RE_0028 x Expenditure,0.0
2011_RE_0029 x Date_Caught,0.0
2011_RE_0029 x Researcher,0.0
2011_RE_0029 x CaptureSite,0.0
2011_RE_0029 x ForagingGround,0.0
2011_RE_0029 x CaptureMethod,0.0
2011_RE_0029 x Fisher,0.0
2011_RE_0029 x LandingSite,0.0
2011_RE_0029 x Species,0.0
2011_RE_0029 x ReleaseSite,0.0
2011_RE_0029 x Tag_1,0.0
2011_RE_0029 x Tag_2,0.0
2011_RE_0029 x Tag_3,0.0
2011_RE_0029 x Lost_Tags,0.0
2011_RE_0029 x T_Number,0.0
2011_RE_0029 x CCL_cm,0.0
2011_RE_0029 x CCW_cm,0.0
2011_RE_0029 x Weight_Kg,0.0
2011_RE_0029 x Sex,0.0
2011_RE_0029 x TurtleCharacteristics,0.0
2011_RE_0029 x Status,0.0
2011_RE_0029 x Date_Release,0.0
2011_RE_0029 x Release_Admiss_Notes,0.0
2011_RE_0029 x SpecialRemarks,0.0
2011_RE_0029 x PCVNumber,0.0
2011_RE_0029 x Expenditure,0.0
2011_RE_0030 x Date_Caught,0.0
2011_RE_0030 x Researcher,0.0
2011_RE_0030 x CaptureSite,0.0
2011_RE_0030 x ForagingGround,0.0
2011_RE_0030 x CaptureMethod,0.0
2011_RE_0030 x Fisher,0.0
2011_RE_0030 x LandingSite,0.0
2011_RE_0030 x Species,0.0
2011_RE_0030 x ReleaseSite,0.0
2011_RE_0030 x Tag_1,0.0
2011_RE_0030 x Tag_2,0.0
2011_RE_0030 x Tag_3,0.0
2011_RE_0030 x Lost_Tags,0.0
2011_RE_0030 x T_Number,0.0
2011_RE_0030 x CCL_cm,0.0
2011_RE_0030 x CCW_cm,0.0
2011_RE_0030 x Weight_Kg,0.0
2011_RE_0030 x Sex,0.0
2011_RE_0030 x TurtleCharacteristics,0.0
2011_RE_0030 x Status,0.0
2011_RE_0030 x Date_Release,0.0
2011_RE_0030 x Release_Admiss_Notes,0.0
2011_RE_0030 x SpecialRemarks,0.0
2011_RE_0030 x PCVNumber,0.0
2011_RE_0030 x Expenditure,0.0
2011_RE_0031 x Date_Caught,0.0
2011_RE_0031 x Researcher,0.0
2011_RE_0031 x CaptureSite,0.0
2011_RE_0031 x ForagingGround,0.0
2011_RE_0031 x CaptureMethod,0.0
2011_RE_0031 x Fisher,0.0
2011_RE_0031 x LandingSite,0.0
2011_RE_0031 x Species,0.0
2011_RE_0031 x ReleaseSite,0.0
2011_RE_0031 x Tag_1,0.0
2011_RE_0031 x Tag_2,0.0
2011_RE_0031 x Tag_3,0.0
2011_RE_0031 x Lost_Tags,0.0
2011_RE_0031 x T_Number,0.0
2011_RE_0031 x CCL_cm,0.0
2011_RE_0031 x CCW_cm,0.0
2011_RE_0031 x Weight_Kg,0.0
2011_RE_0031 x Sex,0.0
2011_RE_0031 x TurtleCharacteristics,0.0
2011_RE_0031 x Status,0.0
2011_RE_0031 x Date_Release,0.0
2011_RE_0031 x Release_Admiss_Notes,0.0
2011_RE_0031 x SpecialRemarks,0.0
2011_RE_0031 x PCVNumber,0.0
2011_RE_0031 x Expenditure,0.0
2011_RE_0032 x Date_Caught,0.0
2011_RE_0032 x Researcher,0.0
2011_RE_0032 x CaptureSite,0.0
2011_RE_0032 x ForagingGround,0.0
2011_RE_0032 x CaptureMethod,0.0
2011_RE_0032 x Fisher,0.0
2011_RE_0032 x LandingSite,0.0
2011_RE_0032 x Species,0.0
2011_RE_0032 x ReleaseSite,0.0
2011_RE_0032 x Tag_1,0.0
2011_RE_0032 x Tag_2,0.0
2011_RE_0032 x Tag_3,0.0
2011_RE_0032 x Lost_Tags,0.0
2011_RE_0032 x T_Number,0.0
2011_RE_0032 x CCL_cm,0.0
2011_RE_0032 x CCW_cm,0.0
2011_RE_0032 x Weight_Kg,0.0
2011_RE_0032 x Sex,0.0
2011_RE_0032 x TurtleCharacteristics,0.0
2011_RE_0032 x Status,0.0
2011_RE_0032 x Date_Release,0.0
2011_RE_0032 x Release_Admiss_Notes,0.0
2011_RE_0032 x SpecialRemarks,0.0
2011_RE_0032 x PCVNumber,0.0
2011_RE_0032 x Expenditure,0.0
2011_RE_0033 x Date_Caught,0.0
2011_RE_0033 x Researcher,0.0
2011_RE_0033 x CaptureSite,0.0
2011_RE_0033 x ForagingGround,0.0
2011_RE_0033 x CaptureMethod,0.0
2011_RE_0033 x Fisher,0.0
2011_RE_0033 x LandingSite,0.0
2011_RE_0033 x Species,0.0
2011_RE_0033 x ReleaseSite,0.0
2011_RE_0033 x Tag_1,0.0
2011_RE_0033 x Tag_2,0.0
2011_RE_0033 x Tag_3,0.0
2011_RE_0033 x Lost_Tags,0.0
2011_RE_0033 x T_Number,0.0
2011_RE_0033 x CCL_cm,0.0
2011_RE_0033 x CCW_cm,0.0
2011_RE_0033 x Weight_Kg,0.0
2011_RE_0033 x Sex,0.0
2011_RE_0033 x TurtleCharacteristics,0.0
2011_RE_0033 x Status,0.0
2011_RE_0033 x Date_Release,0.0
2011_RE_0033 x Release_Admiss_Notes,0.0
2011_RE_0033 x SpecialRemarks,0.0
2011_RE_0033 x PCVNumber,0.0
2011_RE_0033 x Expenditure,0.0
2011_RE_0034 x Date_Caught,0.0
2011_RE_0034 x Researcher,0.0
2011_RE_0034 x CaptureSite,0.0
2011_RE_0034 x ForagingGround,0.0
2011_RE_0034 x CaptureMethod,0.0
2011_RE_0034 x Fisher,1.0
2011_RE_0034 x LandingSite,0.0
2011_RE_0034 x Species,0.0
2011_RE_0034 x ReleaseSite,0.0
2011_RE_0034 x Tag_1,0.0
2011_RE_0034 x Tag_2,0.0
2011_RE_0034 x Tag_3,0.0
2011_RE_0034 x Lost_Tags,0.0
2011_RE_0034 x T_Number,0.0
2011_RE_0034 x CCL_cm,0.0
2011_RE_0034 x CCW_cm,0.0
2011_RE_0034 x Weight_Kg,0.0
2011_RE_0034 x Sex,0.0
2011_RE_0034 x TurtleCharacteristics,0.0
2011_RE_0034 x Status,0.0
2011_RE_0034 x Date_Release,0.0
2011_RE_0034 x Release_Admiss_Notes,0.0
2011_RE_0034 x SpecialRemarks,0.0
2011_RE_0034 x PCVNumber,0.0
2011_RE_0034 x Expenditure,0.0
2011_RE_0035 x Date_Caught,0.0
2011_RE_0035 x Researcher,0.0
2011_RE_0035 x CaptureSite,0.0
2011_RE_0035 x ForagingGround,0.0
2011_RE_0035 x CaptureMethod,0.0
2011_RE_0035 x Fisher,0.0
2011_RE_0035 x LandingSite,0.0
2011_RE_0035 x Species,0.0
2011_RE_0035 x ReleaseSite,0.0
2011_RE_0035 x Tag_1,0.0
2011_RE_0035 x Tag_2,0.0
2011_RE_0035 x Tag_3,0.0
2011_RE_0035 x Lost_Tags,0.0
2011_RE_0035 x T_Number,0.0
2011_RE_0035 x CCL_cm,0.0
2011_RE_0035 x CCW_cm,0.0
2011_RE_0035 x Weight_Kg,0.0
2011_RE_0035 x Sex,0.0
2011_RE_0035 x TurtleCharacteristics,0.0
2011_RE_0035 x Status,0.0
2011_RE_0035 x Date_Release,0.0
2011_RE_0035 x Release_Admiss_Notes,0.0
2011_RE_0035 x SpecialRemarks,0.0
2011_RE_0035 x PCVNumber,0.0
2011_RE_0035 x Expenditure,0.0
2011_RE_0036 x Date_Caught,0.0
2011_RE_0036 x Researcher,0.0
2011_RE_0036 x CaptureSite,0.0
2011_RE_0036 x ForagingGround,0.0
2011_RE_0036 x CaptureMethod,0.0
2011_RE_0036 x Fisher,0.0
2011_RE_0036 x LandingSite,0.0
2011_RE_0036 x Species,0.0
2011_RE_0036 x ReleaseSite,0.0
2011_RE_0036 x Tag_1,0.0
2011_RE_0036 x Tag_2,0.0
2011_RE_0036 x Tag_3,0.0
2011_RE_0036 x Lost_Tags,0.0
2011_RE_0036 x T_Number,0.0
2011_RE_0036 x CCL_cm,0.0
2011_RE_0036 x CCW_cm,0.0
2011_RE_0036 x Weight_Kg,0.0
2011_RE_0036 x Sex,0.0
2011_RE_0036 x TurtleCharacteristics,0.0
2011_RE_0036 x Status,0.0
2011_RE_0036 x Date_Release,0.0
2011_RE_0036 x Release_Admiss_Notes,0.0
2011_RE_0036 x SpecialRemarks,0.0
2011_RE_0036 x PCVNumber,0.0
2011_RE_0036 x Expenditure,0.0
2011_RE_0037 x Date_Caught,0.0
2011_RE_0037 x Researcher,0.0
2011_RE_0037 x CaptureSite,0.0
2011_RE_0037 x ForagingGround,0.0
2011_RE_0037 x CaptureMethod,0.0
2011_RE_0037 x Fisher,0.0
2011_RE_0037 x LandingSite,0.0
2011_RE_0037 x Species,0.0
2011_RE_0037 x ReleaseSite,0.0
2011_RE_0037 x Tag_1,0.0
2011_RE_0037 x Tag_2,0.0
2011_RE_0037 x Tag_3,0.0
2011_RE_0037 x Lost_Tags,0.0
2011_RE_0037 x T_Number,0.0
2011_RE_0037 x CCL_cm,0.0
2011_RE_0037 x CCW_cm,0.0
2011_RE_0037 x Weight_Kg,0.0
2011_RE_0037 x Sex,0.0
2011_RE_0037 x TurtleCharacteristics,0.0
2011_RE_0037 x Status,0.0
2011_RE_0037 x Date_Release,0.0
2011_RE_0037 x Release_Admiss_Notes,0.0
2011_RE_0037 x SpecialRemarks,0.0
2011_RE_0037 x PCVNumber,0.0
2011_RE_0037 x Expenditure,0.0
2011_RE_0038 x Date_Caught,0.0
2011_RE_0038 x Researcher,0.0
2011_RE_0038 x CaptureSite,0.0
2011_RE_0038 x ForagingGround,0.0
2011_RE_0038 x CaptureMethod,0.0
2011_RE_0038 x Fisher,0.0
2011_RE_0038 x LandingSite,0.0
2011_RE_0038 x Species,0.0
2011_RE_0038 x ReleaseSite,0.0
2011_RE_0038 x Tag_1,0.0
2011_RE_0038 x Tag_2,0.0
2011_RE_0038 x Tag_3,0.0
2011_RE_0038 x Lost_Tags,0.0
2011_RE_0038 x T_Number,0.0
2011_RE_0038 x CCL_cm,0.0
2011_RE_0038 x CCW_cm,0.0
2011_RE_0038 x Weight_Kg,0.0
2011_RE_0038 x Sex,0.0
2011_RE_0038 x TurtleCharacteristics,0.0
2011_RE_0038 x Status,0.0
2011_RE_0038 x Date_Release,0.0
2011_RE_0038 x Release_Admiss_Notes,0.0
2011_RE_0038 x SpecialRemarks,0.0
2011_RE_0038 x PCVNumber,0.0
2011_RE_0038 x Expenditure,0.0
2011_RE_0039 x Date_Caught,0.0
2011_RE_0039 x Researcher,0.0
2011_RE_0039 x CaptureSite,0.0
2011_RE_0039 x ForagingGround,0.0
2011_RE_0039 x CaptureMethod,0.0
2011_RE_0039 x Fisher,0.0
2011_RE_0039 x LandingSite,0.0
2011_RE_0039 x Species,0.0
2011_RE_0039 x ReleaseSite,0.0
2011_RE_0039 x Tag_1,0.0
2011_RE_0039 x Tag_2,0.0
2011_RE_0039 x Tag_3,0.0
2011_RE_0039 x Lost_Tags,0.0
2011_RE_0039 x T_Number,0.0
2011_RE_0039 x CCL_cm,0.0
2011_RE_0039 x CCW_cm,0.0
2011_RE_0039 x Weight_Kg,0.0
2011_RE_0039 x Sex,0.0
2011_RE_0039 x TurtleCharacteristics,0.0
2011_RE_0039 x Status,0.0
2011_RE_0039 x Date_Release,0.0
2011_RE_0039 x Release_Admiss_Notes,0.0
2011_RE_0039 x SpecialRemarks,0.0
2011_RE_0039 x PCVNumber,0.0
2011_RE_0039 x Expenditure,0.0
2011_RE_0040 x Date_Caught,0.0
2011_RE_0040 x Researcher,0.0
2011_RE_0040 x CaptureSite,0.0
2011_RE_0040 x ForagingGround,0.0
2011_RE_0040 x CaptureMethod,0.0
2011_RE_0040 x Fisher,0.0
2011_RE_0040 x LandingSite,0.0
2011_RE_0040 x Species,0.0
2011_RE_0040 x ReleaseSite,0.0
2011_RE_0040 x Tag_1,0.0
2011_RE_0040 x Tag_2,0.0
2011_RE_0040 x Tag_3,0.0
2011_RE_0040 x Lost_Tags,0.0
2011_RE_0040 x T_Number,0.0
2011_RE_0040 x CCL_cm,0.0
2011_RE_0040 x CCW_cm,0.0
2011_RE_0040 x Weight_Kg,0.0
2011_RE_0040 x Sex,0.0
2011_RE_0040 x TurtleCharacteristics,0.0
2011_RE_0040 x Status,0.0
2011_RE_0040 x Date_Release,0.0
2011_RE_0040 x Release_Admiss_Notes,0.0
2011_RE_0040 x SpecialRemarks,0.0
2011_RE_0040 x PCVNumber,0.0
2011_RE_0040 x Expenditure,0.0
2011_RE_0041 x Date_Caught,0.0
2011_RE_0041 x Researcher,0.0
2011_RE_0041 x CaptureSite,0.0
2011_RE_0041 x ForagingGround,0.0
2011_RE_0041 x CaptureMethod,0.0
2011_RE_0041 x Fisher,0.0
2011_RE_0041 x LandingSite,0.0
2011_RE_0041 x Species,0.0
2011_RE_0041 x ReleaseSite,0.0
2011_RE_0041 x Tag_1,0.0
2011_RE_0041 x Tag_2,0.0
2011_RE_0041 x Tag_3,0.0
2011_RE_0041 x Lost_Tags,0.0
2011_RE_0041 x T_Number,0.0
2011_RE_0041 x CCL_cm,0.0
2011_RE_0041 x CCW_cm,0.0
2011_RE_0041 x Weight_Kg,0.0
2011_RE_0041 x Sex,0.0
2011_RE_0041 x TurtleCharacteristics,0.0
2011_RE_0041 x Status,0.0
2011_RE_0041 x Date_Release,0.0
2011_RE_0041 x Release_Admiss_Notes,0.0
2011_RE_0041 x SpecialRemarks,0.0
2011_RE_0041 x PCVNumber,0.0
2011_RE_0041 x Expenditure,0.0
2011_RE_0042 x Date_Caught,0.0
2011_RE_0042 x Researcher,0.0
2011_RE_0042 x CaptureSite,0.0
2011_RE_0042 x ForagingGround,0.0
2011_RE_0042 x CaptureMethod,0.0
2011_RE_0042 x Fisher,0.0
2011_RE_0042 x LandingSite,0.0
2011_RE_0042 x Species,0.0
2011_RE_0042 x ReleaseSite,0.0
2011_RE_0042 x Tag_1,0.0
2011_RE_0042 x Tag_2,0.0
2011_RE_0042 x Tag_3,0.0
2011_RE_0042 x Lost_Tags,0.0
2011_RE_0042 x T_Number,0.0
2011_RE_0042 x CCL_cm,0.0
2011_RE_0042 x CCW_cm,0.0
2011_RE_0042 x Weight_Kg,0.0
2011_RE_0042 x Sex,0.0
2011_RE_0042 x TurtleCharacteristics,0.0
2011_RE_0042 x Status,0.0
2011_RE_0042 x Date_Release,0.0
2011_RE_0042 x Release_Admiss_Notes,0.0
2011_RE_0042 x SpecialRemarks,0.0
2011_RE_0042 x PCVNumber,0.0
2011_RE_0042 x Expenditure,0.0
2011_RE_0043 x Date_Caught,0.0
2011_RE_0043 x Researcher,0.0
2011_RE_0043 x CaptureSite,0.0
2011_RE_0043 x ForagingGround,0.0
2011_RE_0043 x CaptureMethod,0.0
2011_RE_0043 x Fisher,0.0
2011_RE_0043 x LandingSite,0.0
2011_RE_0043 x Species,0.0
2011_RE_0043 x ReleaseSite,0.0
2011_RE_0043 x Tag_1,0.0
2011_RE_0043 x Tag_2,0.0
2011_RE_0043 x Tag_3,0.0
2011_RE_0043 x Lost_Tags,0.0
2011_RE_0043 x T_Number,0.0
2011_RE_0043 x CCL_cm,0.0
2011_RE_0043 x CCW_cm,0.0
2011_RE_0043 x Weight_Kg,0.0
2011_RE_0043 x Sex,0.0
2011_RE_0043 x TurtleCharacteristics,0.0
2011_RE_0043 x Status,0.0
2011_RE_0043 x Date_Release,0.0
2011_RE_0043 x Release_Admiss_Notes,0.0
2011_RE_0043 x SpecialRemarks,0.0
2011_RE_0043 x PCVNumber,0.0
2011_RE_0043 x Expenditure,0.0
2011_RE_0044 x Date_Caught,0.0
2011_RE_0044 x Researcher,0.0
2011_RE_0044 x CaptureSite,0.0
2011_RE_0044 x ForagingGround,0.0
2011_RE_0044 x CaptureMethod,0.0
2011_RE_0044 x Fisher,0.0
2011_RE_0044 x LandingSite,0.0
2011_RE_0044 x Species,0.0
2011_RE_0044 x ReleaseSite,0.0
2011_RE_0044 x Tag_1,0.0
2011_RE_0044 x Tag_2,0.0
2011_RE_0044 x Tag_3,0.0
2011_RE_0044 x Lost_Tags,0.0
2011_RE_0044 x T_Number,0.0
2011_RE_0044 x CCL_cm,0.0
2011_RE_0044 x CCW_cm,0.0
2011_RE_0044 x Weight_Kg,0.0
2011_RE_0044 x Sex,0.0
2011_RE_0044 x TurtleCharacteristics,0.0
2011_RE_0044 x Status,0.0
2011_RE_0044 x Date_Release,0.0
2011_RE_0044 x Release_Admiss_Notes,0.0
2011_RE_0044 x SpecialRemarks,0.0
2011_RE_0044 x PCVNumber,0.0
2011_RE_0044 x Expenditure,0.0
2011_RE_0045 x Date_Caught,0.0
2011_RE_0045 x Researcher,0.0
2011_RE_0045 x CaptureSite,0.0
2011_RE_0045 x ForagingGround,0.0
2011_RE_0045 x CaptureMethod,0.0
2011_RE_0045 x Fisher,0.0
2011_RE_0045 x LandingSite,0.0
2011_RE_0045 x Species,0.0
2011_RE_0045 x ReleaseSite,0.0
2011_RE_0045 x Tag_1,0.0
2011_RE_0045 x Tag_2,0.0
2011_RE_0045 x Tag_3,0.0
2011_RE_0045 x Lost_Tags,0.0
2011_RE_0045 x T_Number,0.0
2011_RE_0045 x CCL_cm,0.0
2011_RE_0045 x CCW_cm,0.0
2011_RE_0045 x Weight_Kg,0.0
2011_RE_0045 x Sex,0.0
2011_RE_0045 x TurtleCharacteristics,0.0
2011_RE_0045 x Status,0.0
2011_RE_0045 x Date_Release,0.0
2011_RE_0045 x Release_Admiss_Notes,0.0
2011_RE_0045 x SpecialRemarks,0.0
2011_RE_0045 x PCVNumber,0.0
2011_RE_0045 x Expenditure,0.0
2011_RE_0046 x Date_Caught,0.0
2011_RE_0046 x Researcher,0.0
2011_RE_0046 x CaptureSite,0.0
2011_RE_0046 x ForagingGround,0.0
2011_RE_0046 x CaptureMethod,0.0
2011_RE_0046 x Fisher,0.0
2011_RE_0046 x LandingSite,0.0
2011_RE_0046 x Species,0.0
2011_RE_0046 x ReleaseSite,0.0
2011_RE_0046 x Tag_1,0.0
2011_RE_0046 x Tag_2,0.0
2011_RE_0046 x Tag_3,0.0
2011_RE_0046 x Lost_Tags,0.0
2011_RE_0046 x T_Number,0.0
2011_RE_0046 x CCL_cm,0.0
2011_RE_0046 x CCW_cm,0.0
2011_RE_0046 x Weight_Kg,0.0
2011_RE_0046 x Sex,0.0
2011_RE_0046 x TurtleCharacteristics,0.0
2011_RE_0046 x Status,0.0
2011_RE_0046 x Date_Release,0.0
2011_RE_0046 x Release_Admiss_Notes,0.0
2011_RE_0046 x SpecialRemarks,0.0
2011_RE_0046 x PCVNumber,0.0
2011_RE_0046 x Expenditure,0.0
2011_RE_0047 x Date_Caught,0.0
2011_RE_0047 x Researcher,0.0
2011_RE_0047 x CaptureSite,0.0
2011_RE_0047 x ForagingGround,0.0
2011_RE_0047 x CaptureMethod,0.0
2011_RE_0047 x Fisher,0.0
2011_RE_0047 x LandingSite,0.0
2011_RE_0047 x Species,0.0
2011_RE_0047 x ReleaseSite,0.0
2011_RE_0047 x Tag_1,0.0
2011_RE_0047 x Tag_2,0.0
2011_RE_0047 x Tag_3,0.0
2011_RE_0047 x Lost_Tags,0.0
2011_RE_0047 x T_Number,0.0
2011_RE_0047 x CCL_cm,0.0
2011_RE_0047 x CCW_cm,0.0
2011_RE_0047 x Weight_Kg,0.0
2011_RE_0047 x Sex,0.0
2011_RE_0047 x TurtleCharacteristics,0.0
2011_RE_0047 x Status,0.0
2011_RE_0047 x Date_Release,0.0
2011_RE_0047 x Release_Admiss_Notes,0.0
2011_RE_0047 x SpecialRemarks,0.0
2011_RE_0047 x PCVNumber,0.0
2011_RE_0047 x Expenditure,0.0
2011_RE_0048 x Date_Caught,0.0
2011_RE_0048 x Researcher,0.0
2011_RE_0048 x CaptureSite,0.0
2011_RE_0048 x ForagingGround,0.0
2011_RE_0048 x CaptureMethod,0.0
2011_RE_0048 x Fisher,0.0
2011_RE_0048 x LandingSite,0.0
2011_RE_0048 x Species,0.0
2011_RE_0048 x ReleaseSite,0.0
2011_RE_0048 x Tag_1,0.0
2011_RE_0048 x Tag_2,0.0
2011_RE_0048 x Tag_3,0.0
2011_RE_0048 x Lost_Tags,0.0
2011_RE_0048 x T_Number,0.0
2011_RE_0048 x CCL_cm,0.0
2011_RE_0048 x CCW_cm,0.0
2011_RE_0048 x Weight_Kg,0.0
2011_RE_0048 x Sex,0.0
2011_RE_0048 x TurtleCharacteristics,0.0
2011_RE_0048 x Status,0.0
2011_RE_0048 x Date_Release,0.0
2011_RE_0048 x Release_Admiss_Notes,0.0
2011_RE_0048 x SpecialRemarks,0.0
2011_RE_0048 x PCVNumber,0.0
2011_RE_0048 x Expenditure,0.0
2011_RE_0049 x Date_Caught,0.0
2011_RE_0049 x Researcher,0.0
2011_RE_0049 x CaptureSite,0.0
2011_RE_0049 x ForagingGround,0.0
2011_RE_0049 x CaptureMethod,0.0
2011_RE_0049 x Fisher,0.0
2011_RE_0049 x LandingSite,0.0
2011_RE_0049 x Species,0.0
2011_RE_0049 x ReleaseSite,0.0
2011_RE_0049 x Tag_1,0.0
2011_RE_0049 x Tag_2,0.0
2011_RE_0049 x Tag_3,0.0
2011_RE_0049 x Lost_Tags,0.0
2011_RE_0049 x T_Number,0.0
2011_RE_0049 x CCL_cm,0.0
2011_RE_0049 x CCW_cm,0.0
2011_RE_0049 x Weight_Kg,0.0
2011_RE_0049 x Sex,0.0
2011_RE_0049 x TurtleCharacteristics,0.0
2011_RE_0049 x Status,0.0
2011_RE_0049 x Date_Release,0.0
2011_RE_0049 x Release_Admiss_Notes,0.0
2011_RE_0049 x SpecialRemarks,0.0
2011_RE_0049 x PCVNumber,0.0
2011_RE_0049 x Expenditure,0.0
2011_RE_0050 x Date_Caught,0.0
2011_RE_0050 x Researcher,0.0
2011_RE_0050 x CaptureSite,0.0
2011_RE_0050 x ForagingGround,0.0
2011_RE_0050 x CaptureMethod,0.0
2011_RE_0050 x Fisher,0.0
2011_RE_0050 x LandingSite,0.0
2011_RE_0050 x Species,0.0
2011_RE_0050 x ReleaseSite,0.0
2011_RE_0050 x Tag_1,0.0
2011_RE_0050 x Tag_2,0.0
2011_RE_0050 x Tag_3,0.0
2011_RE_0050 x Lost_Tags,0.0
2011_RE_0050 x T_Number,0.0
2011_RE_0050 x CCL_cm,0.0
2011_RE_0050 x CCW_cm,0.0
2011_RE_0050 x Weight_Kg,0.0
2011_RE_0050 x Sex,0.0
2011_RE_0050 x TurtleCharacteristics,0.0
2011_RE_0050 x Status,0.0
2011_RE_0050 x Date_Release,0.0
2011_RE_0050 x Release_Admiss_Notes,0.0
2011_RE_0050 x SpecialRemarks,0.0
2011_RE_0050 x PCVNumber,0.0
2011_RE_0050 x Expenditure,0.0
2011_RE_0051 x Date_Caught,0.0
2011_RE_0051 x Researcher,0.0
2011_RE_0051 x CaptureSite,0.0
2011_RE_0051 x ForagingGround,0.0
2011_RE_0051 x CaptureMethod,0.0
2011_RE_0051 x Fisher,0.0
2011_RE_0051 x LandingSite,0.0
2011_RE_0051 x Species,0.0
2011_RE_0051 x ReleaseSite,1.0
2011_RE_0051 x Tag_1,0.0
2011_RE_0051 x Tag_2,0.0
2011_RE_0051 x Tag_3,0.0
2011_RE_0051 x Lost_Tags,0.0
2011_RE_0051 x T_Number,0.0
2011_RE_0051 x CCL_cm,0.0
2011_RE_0051 x CCW_cm,0.0
2011_RE_0051 x Weight_Kg,0.0
2011_RE_0051 x Sex,0.0
2011_RE_0051 x TurtleCharacteristics,0.0
2011_RE_0051 x Status,0.0
2011_RE_0051 x Date_Release,0.0
2011_RE_0051 x Release_Admiss_Notes,0.0
2011_RE_0051 x SpecialRemarks,0.0
2011_RE_0051 x PCVNumber,0.0
2011_RE_0051 x Expenditure,0.0
2011_RE_0052 x Date_Caught,0.0
2011_RE_0052 x Researcher,0.0
2011_RE_0052 x CaptureSite,0.0
2011_RE_0052 x ForagingGround,0.0
2011_RE_0052 x CaptureMethod,0.0
2011_RE_0052 x Fisher,0.0
2011_RE_0052 x LandingSite,0.0
2011_RE_0052 x Species,0.0
2011_RE_0052 x ReleaseSite,0.0
2011_RE_0052 x Tag_1,0.0
2011_RE_0052 x Tag_2,0.0
2011_RE_0052 x Tag_3,0.0
2011_RE_0052 x Lost_Tags,0.0
2011_RE_0052 x T_Number,0.0
2011_RE_0052 x CCL_cm,0.0
2011_RE_0052 x CCW_cm,0.0
2011_RE_0052 x Weight_Kg,0.0
2011_RE_0052 x Sex,0.0
2011_RE_0052 x TurtleCharacteristics,0.0
2011_RE_0052 x Status,0.0
2011_RE_0052 x Date_Release,0.0
2011_RE_0052 x Release_Admiss_Notes,0.0
2011_RE_0052 x SpecialRemarks,0.0
2011_RE_0052 x PCVNumber,0.0
2011_RE_0052 x Expenditure,0.0
2011_RE_0053 x Date_Caught,0.0
2011_RE_0053 x Researcher,0.0
2011_RE_0053 x CaptureSite,0.0
2011_RE_0053 x ForagingGround,0.0
2011_RE_0053 x CaptureMethod,0.0
2011_RE_0053 x Fisher,0.0
2011_RE_0053 x LandingSite,0.0
2011_RE_0053 x Species,0.0
2011_RE_0053 x ReleaseSite,0.0
2011_RE_0053 x Tag_1,0.0
2011_RE_0053 x Tag_2,0.0
2011_RE_0053 x Tag_3,0.0
2011_RE_0053 x Lost_Tags,0.0
2011_RE_0053 x T_Number,0.0
2011_RE_0053 x CCL_cm,0.0
2011_RE_0053 x CCW_cm,0.0
2011_RE_0053 x Weight_Kg,0.0
2011_RE_0053 x Sex,0.0
2011_RE_0053 x TurtleCharacteristics,0.0
2011_RE_0053 x Status,0.0
2011_RE_0053 x Date_Release,0.0
2011_RE_0053 x Release_Admiss_Notes,0.0
2011_RE_0053 x SpecialRemarks,0.0
2011_RE_0053 x PCVNumber,0.0
2011_RE_0053 x Expenditure,0.0
2011_RE_0054 x Date_Caught,0.0
2011_RE_0054 x Researcher,0.0
2011_RE_0054 x CaptureSite,0.0
2011_RE_0054 x ForagingGround,0.0
2011_RE_0054 x CaptureMethod,0.0
2011_RE_0054 x Fisher,0.0
2011_RE_0054 x LandingSite,0.0
2011_RE_0054 x Species,0.0
2011_RE_0054 x ReleaseSite,0.0
2011_RE_0054 x Tag_1,0.0
2011_RE_0054 x Tag_2,0.0
2011_RE_0054 x Tag_3,0.0
2011_RE_0054 x Lost_Tags,0.0
2011_RE_0054 x T_Number,0.0
2011_RE_0054 x CCL_cm,0.0
2011_RE_0054 x CCW_cm,0.0
2011_RE_0054 x Weight_Kg,0.0
2011_RE_0054 x Sex,0.0
2011_RE_0054 x TurtleCharacteristics,0.0
2011_RE_0054 x Status,0.0
2011_RE_0054 x Date_Release,0.0
2011_RE_0054 x Release_Admiss_Notes,0.0
2011_RE_0054 x SpecialRemarks,0.0
2011_RE_0054 x PCVNumber,0.0
2011_RE_0054 x Expenditure,0.0
2011_RE_0055 x Date_Caught,0.0
2011_RE_0055 x Researcher,0.0
